ticker,stage,model_name,predictions,actual,mae,rmse,mape,da,time,features,experiment_time
NVTK,1,gMLP,"[1153.21271329 1188.41418676 1223.31528321 1202.6515633  1239.79520266
 1250.58767848 1241.36113056 1256.59340221 1307.01391292 1282.49252539]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],32.75812012209815,37.95518664209537,2.6467092171051876,44.44444444444444,2.1453442573547363,['close'],21.457163095474243
NVTK,1,TSSequencerPlus,"[1157.9848294  1190.62606101 1205.66642892 1190.90588808 1219.60741341
 1235.15316951 1236.80773373 1241.83932718 1281.72707871 1261.79663269]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],29.32657179900691,35.665316525651875,2.3553244552618686,55.55555555555556,2.952990674972534,['close'],29.53380537033081
NVTK,6,InceptionTime,"[1111.31517845 1133.90950129 1160.6268745  1172.40901593 1188.76259542
 1204.51331587 1199.13045421 1208.76360627 1246.75994746 1230.61477646]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],53.982428704544986,61.0220352229957,4.350368163559684,55.55555555555556,1.1548237800598145,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",11.553738355636597
NVTK,6,XceptionTime,"[1100.01853462 1099.75528247 1107.41781981 1129.30625475 1158.23349336
 1180.99992073 1192.97209371 1202.60599684 1232.16633012 1239.94387023]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],77.18681438194253,83.30738106793999,6.243529924548937,44.44444444444444,2.392643117904663,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",23.931740283966064
NVTK,6,XCM,"[1108.33295385 1117.830398   1132.7808878  1142.3140787  1155.63343511
 1171.71912493 1184.90627763 1197.56749787 1216.34218973 1228.05204269]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],73.60251990693662,78.84737077849401,5.93371905357505,55.55555555555556,1.0090116262435913,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10.093758583068848
NVTK,6,gMLP,"[1145.85278474 1180.21829625 1214.77479522 1199.68913643 1233.11088895
 1246.3013532  1238.30923995 1252.44857439 1304.0975734  1281.97786977]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],34.37226708856845,39.507213643937455,2.775794003131713,44.44444444444444,2.2470850229263304,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",22.47451162338257
NVTK,6,TSSequencerPlus,"[1151.79889359 1195.24557608 1208.43483081 1203.57235634 1223.07171784
 1244.96692829 1231.01707916 1248.15589219 1288.65644188 1261.73624203]",[1190.2 1219.8 1193.  1237.  1244.8 1235.4 1249.  1314.6 1266.2 1214.6],29.71329278145374,33.85435338679992,2.390389182727138,44.44444444444444,2.845191740989685,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",28.45601487159729
PIKK,1,InceptionTime,"[539.84875522 537.24159334 537.6786925  547.40369147 549.96947946
 556.19843039 564.33710831 568.1498095  572.43962507 573.78974458]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],67.99569298595263,70.94471713158312,14.228210394324611,55.55555555555556,1.187187123298645,['close'],11.87585163116455
PIKK,1,XceptionTime,"[558.81647263 557.28024938 555.02821186 552.85369056 550.89375279
 549.6581104  548.90604406 548.16907806 547.20663478 547.33395993]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],64.90462044446697,71.78819018778945,13.745607427944808,22.22222222222222,2.395745849609375,['close'],23.962273359298706
PIKK,1,XCM,"[541.24282131 537.38976795 533.60239315 529.12633311 523.26123937
 519.80121671 517.26552586 513.62788156 511.02214178 507.53748645]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],37.15210441351961,51.71146460824133,8.082255213841119,33.33333333333333,0.9528785228729248,['close'],9.533159971237183
