ticker,stage,model,rmse,mape,da,time,load_time,predictions,actual,features_count,features,valid_predictions,total_predictions,model_key,experiment_id
PIKK,6,amazon/chronos-t5-tiny,17.031419093775394,2.8200924696489236,77.77777777777779,0.013759851455688477,1.2289183139801025,"[452.8390808105469, 436.1200256347656, 448.4854431152344, 473.35418701171875, 474.0675964355469, 511.6114807128906, 512.8280029296875, 525.8765258789062, 519.1741943359375, 497.0243835449219]","[433.2, 450.0, 478.2, 471.4, 504.6, 511.6, 514.2, 516.0, 503.7, 484.2]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,46
PIKK,6,amazon/chronos-t5-mini,18.000500427666054,2.974499227057282,44.44444444444444,0.019143271446228027,1.220710039138794,"[440.3756103515625, 432.00567626953125, 444.4082946777344, 485.4914855957031, 474.0675964355469, 511.6114807128906, 508.8525695800781, 514.0145874023438, 515.2410278320312, 504.8515319824219]","[433.2, 450.0, 478.2, 471.4, 504.6, 511.6, 514.2, 516.0, 503.7, 484.2]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,47
PIKK,6,amazon/chronos-t5-small,19.894066738947764,3.4544979968513827,44.44444444444444,0.028720712661743163,1.3480653762817383,"[440.3756103515625, 427.8913269042969, 452.5625915527344, 489.5372314453125, 466.0325622558594, 503.6175537109375, 512.8280029296875, 510.0606384277344, 519.1741943359375, 508.7651062011719]","[433.2, 450.0, 478.2, 471.4, 504.6, 511.6, 514.2, 516.0, 503.7, 484.2]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,48
PIKK,6,amazon/chronos-t5-base,19.593408151799284,3.3329887668947102,44.44444444444444,0.08446621894836426,1.5351624488830566,"[448.6845703125, 423.7769775390625, 452.5625915527344, 481.4457092285156, 470.0500793457031, 511.6114807128906, 504.8771667480469, 517.9685668945312, 511.3078918457031, 512.6787109375]","[433.2, 450.0, 478.2, 471.4, 504.6, 511.6, 514.2, 516.0, 503.7, 484.2]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,49
PIKK,6,amazon/chronos-t5-large,21.29403389774512,3.212784508728091,66.66666666666666,0.28936765193939207,1.5217773914337158,"[432.0666198730469, 432.00567626953125, 440.3311767578125, 469.3084411621094, 457.9975280761719, 503.6175537109375, 504.8771667480469, 521.9225463867188, 515.2410278320312, 500.9379577636719]","[433.2, 450.0, 478.2, 471.4, 504.6, 511.6, 514.2, 516.0, 503.7, 484.2]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,50
SBER,1,amazon/chronos-t5-tiny,5.103624177159895,1.4005704385041464,44.44444444444444,0.015013623237609863,1.6899456977844238,"[305.5600280761719, 298.48468017578125, 307.3719787597656, 311.7966003417969, 311.7922058105469, 309.59429931640625, 316.51861572265625, 316.6719665527344, 319.15594482421875, 314.8068542480469]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",1,['close'],10,10,chronos-t5-tiny,51
SBER,1,amazon/chronos-t5-mini,4.653658509590363,1.2568335431574928,55.55555555555556,0.01810743808746338,1.2142722606658936,"[305.5600280761719, 298.48468017578125, 309.6320495605469, 311.7966003417969, 311.7922058105469, 311.8540954589844, 316.51861572265625, 316.6719665527344, 319.15594482421875, 314.8068542480469]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",1,['close'],10,10,chronos-t5-mini,52
SBER,1,amazon/chronos-t5-small,5.078647890789457,1.3959618208434883,44.44444444444444,0.02543191909790039,1.5201404094696045,"[303.296630859375, 303.0071716308594, 305.11187744140625, 311.7966003417969, 311.7922058105469, 309.59429931640625, 316.51861572265625, 316.6719665527344, 321.4194641113281, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",1,['close'],10,10,chronos-t5-small,53
SBER,1,amazon/chronos-t5-base,5.239018564282343,1.511948428953259,44.44444444444444,0.09072372913360596,1.3337688446044922,"[305.5600280761719, 300.7459411621094, 307.3719787597656, 314.0559997558594, 309.5328369140625, 309.59429931640625, 316.51861572265625, 314.4100341796875, 319.15594482421875, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",1,['close'],10,10,chronos-t5-base,54
SBER,1,amazon/chronos-t5-large,5.3114512535455365,1.418513306114747,55.55555555555556,0.3061146974563599,1.8542957305908203,"[305.5600280761719, 298.48468017578125, 307.3719787597656, 314.0559997558594, 309.5328369140625, 309.59429931640625, 316.51861572265625, 318.9339294433594, 316.8924255371094, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",1,['close'],10,10,chronos-t5-large,55
SBER,6,amazon/chronos-t5-tiny,5.08688551222064,1.3768698915211097,44.44444444444444,0.015430402755737305,1.2165265083312988,"[305.5600280761719, 298.48468017578125, 307.3719787597656, 311.7966003417969, 311.7922058105469, 309.59429931640625, 316.51861572265625, 318.9339294433594, 319.15594482421875, 314.8068542480469]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,56
SBER,6,amazon/chronos-t5-mini,4.538686556097803,1.2963045851969799,55.55555555555556,0.017440414428710936,1.1777024269104004,"[305.5600280761719, 300.7459411621094, 307.3719787597656, 314.0559997558594, 309.5328369140625, 311.8540954589844, 316.51861572265625, 316.6719665527344, 319.15594482421875, 314.8068542480469]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,57
SBER,6,amazon/chronos-t5-small,5.6010843019317695,1.471750768421773,44.44444444444444,0.03131735324859619,1.2311387062072754,"[307.82342529296875, 300.7459411621094, 307.3719787597656, 309.5372009277344, 309.5328369140625, 307.33447265625, 316.51861572265625, 316.6719665527344, 319.15594482421875, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,58
SBER,6,amazon/chronos-t5-base,4.605975608216641,1.299746694085675,33.33333333333333,0.09625828266143799,1.2681708335876465,"[305.5600280761719, 303.0071716308594, 307.3719787597656, 311.7966003417969, 307.2734680175781, 309.59429931640625, 318.77947998046875, 316.6719665527344, 316.8924255371094, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,59
SBER,6,amazon/chronos-t5-large,4.40582105010621,1.2232301609802019,55.55555555555556,0.3056012153625488,1.5296900272369385,"[305.5600280761719, 303.0071716308594, 307.3719787597656, 311.7966003417969, 309.5328369140625, 311.8540954589844, 316.51861572265625, 316.6719665527344, 319.15594482421875, 317.0716552734375]","[300.01, 308.12, 312.25, 310.0, 310.16, 316.69, 317.58, 318.18, 314.23, 309.41]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,60
VKCO,1,amazon/chronos-t5-tiny,9.534205245533068,2.6482333062781156,22.22222222222222,0.01572878360748291,1.2334599494934082,"[254.97421264648438, 249.2447509765625, 254.2778778076172, 274.3497619628906, 271.0444641113281, 267.83868408203125, 283.8619079589844, 282.8382263183594, 283.9612121582031, 270.4271240234375]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",1,['close'],10,10,chronos-t5-tiny,61
VKCO,1,amazon/chronos-t5-mini,8.026993837332679,2.3195384939479586,44.44444444444444,0.015357780456542968,1.2468888759613037,"[254.97421264648438, 249.2447509765625, 256.4327697753906, 274.3497619628906, 273.1786804199219, 278.4671936035156, 285.9802551269531, 284.948974609375, 283.9612121582031, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",1,['close'],10,10,chronos-t5-mini,62
VKCO,1,amazon/chronos-t5-small,9.95628199461372,2.8626233437291724,44.44444444444444,0.026473808288574218,1.2079529762268066,"[254.97421264648438, 247.07740783691406, 252.1229705810547, 270.06304931640625, 271.0444641113281, 276.3414611816406, 285.9802551269531, 284.948974609375, 288.1680603027344, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",1,['close'],10,10,chronos-t5-small,63
VKCO,1,amazon/chronos-t5-base,9.118627409631069,2.6134338551697462,44.44444444444444,0.08798246383666992,1.662947416305542,"[257.1534729003906, 249.2447509765625, 254.2778778076172, 274.3497619628906, 271.0444641113281, 276.3414611816406, 283.8619079589844, 284.948974609375, 286.06463623046875, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",1,['close'],10,10,chronos-t5-base,64
VKCO,1,amazon/chronos-t5-large,8.529915844851187,2.448364861268468,33.33333333333333,0.30878543853759766,1.5260040760040283,"[250.6156768798828, 249.2447509765625, 256.4327697753906, 267.9197082519531, 273.1786804199219, 272.0900573730469, 285.9802551269531, 282.8382263183594, 283.9612121582031, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",1,['close'],10,10,chronos-t5-large,65
VKCO,6,amazon/chronos-t5-tiny,8.719822192199905,2.5530913284479917,55.55555555555556,0.013443493843078613,1.2122790813446045,"[254.97421264648438, 251.412109375, 256.4327697753906, 270.06304931640625, 273.1786804199219, 272.0900573730469, 285.9802551269531, 287.0596923828125, 286.06463623046875, 270.4271240234375]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,66
VKCO,6,amazon/chronos-t5-mini,10.161372310730853,3.0037155501267376,33.33333333333333,0.017314624786376954,1.1892809867858887,"[252.79495239257812, 247.07740783691406, 252.1229705810547, 274.3497619628906, 275.3128662109375, 272.0900573730469, 290.2170104980469, 284.948974609375, 286.06463623046875, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,67
VKCO,6,amazon/chronos-t5-small,9.7435226637819,2.8544609352991004,44.44444444444444,0.027774119377136232,1.2422599792480469,"[257.1534729003906, 251.412109375, 254.2778778076172, 274.3497619628906, 273.1786804199219, 269.9643859863281, 279.6251525878906, 287.0596923828125, 283.9612121582031, 274.61981201171875]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,68
VKCO,6,amazon/chronos-t5-base,8.280031221691043,2.366667701392002,44.44444444444444,0.08023416996002197,1.2556486129760742,"[252.79495239257812, 251.412109375, 256.4327697753906, 265.7763366699219, 273.1786804199219, 269.9643859863281, 288.0986328125, 282.8382263183594, 279.75439453125, 268.3307800292969]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,69
VKCO,6,amazon/chronos-t5-large,10.50372252237229,2.661100344296916,22.22222222222222,0.3360265254974365,1.5712907314300537,"[250.6156768798828, 249.2447509765625, 247.8131866455078, 272.2064208984375, 268.9102478027344, 274.21575927734375, 283.8619079589844, 282.8382263183594, 286.06463623046875, 272.5234680175781]","[248.3, 255.3, 274.4, 272.5, 272.8, 283.6, 282.8, 283.6, 272.9, 263.8]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,70
VTBR,1,amazon/chronos-t5-tiny,3.41589913265115,2.1002540288128153,55.55555555555556,0.01425156593322754,1.136885166168213,"[81.73247528076172, 84.67137145996094, 85.0763931274414, 86.16838073730469, 86.06484985351562, 85.98780822753906, 86.51485443115234, 87.05239868164062, 88.23351287841797, 96.43270874023438]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",1,['close'],10,10,chronos-t5-tiny,71
VTBR,1,amazon/chronos-t5-mini,3.53054477495313,2.478337019036776,44.44444444444444,0.018548035621643068,1.1556425094604492,"[84.8520278930664, 81.55845642089844, 86.3183822631836, 86.16838073730469, 86.06484985351562, 84.75057220458984, 87.13282012939453, 88.90458679199219, 88.85054016113281, 99.52350616455078]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",1,['close'],10,10,chronos-t5-mini,72
VTBR,1,amazon/chronos-t5-small,3.181919161159065,2.117916365666462,44.44444444444444,0.03440999984741211,1.4422821998596191,"[82.35638427734375, 83.42620086669922, 86.3183822631836, 86.78829956054688, 85.4456787109375, 84.75057220458984, 87.75078582763672, 87.66979217529297, 90.0845718383789, 101.37797546386719]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",1,['close'],10,10,chronos-t5-small,73
VTBR,1,amazon/chronos-t5-base,3.0551656565960554,1.934015423396439,66.66666666666666,0.09975168704986573,1.3203861713409424,"[83.60420227050781, 84.04878997802734, 85.6973876953125, 86.78829956054688, 84.82650756835938, 85.36918640136719, 86.51485443115234, 87.05239868164062, 89.46755981445312, 97.66902160644531]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",1,['close'],10,10,chronos-t5-base,74
VTBR,1,amazon/chronos-t5-large,3.3598167576024993,1.710840944009534,55.55555555555556,0.3491813182830811,1.8571479320526123,"[82.98029327392578, 83.42620086669922, 85.6973876953125, 86.16838073730469, 85.4456787109375, 86.6064224243164, 87.75078582763672, 88.28718566894531, 88.23351287841797, 98.28717803955078]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",1,['close'],10,10,chronos-t5-large,75
VTBR,6,amazon/chronos-t5-tiny,3.6124922829511927,2.026999906029526,66.66666666666666,0.015078878402709961,1.2127981185913086,"[82.98029327392578, 83.42620086669922, 86.93937683105469, 85.54846954345703, 86.06484985351562, 85.36918640136719, 86.51485443115234, 87.66979217529297, 87.61649322509766, 98.28717803955078]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,76
VTBR,6,amazon/chronos-t5-mini,3.2829118463464306,2.062441976493781,55.55555555555556,0.02207505702972412,1.2067570686340332,"[82.35638427734375, 83.42620086669922, 85.6973876953125, 86.78829956054688, 84.82650756835938, 85.36918640136719, 87.75078582763672, 87.66979217529297, 88.85054016113281, 98.90533447265625]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,77
VTBR,6,amazon/chronos-t5-small,3.3359562210739524,2.0689294682897326,33.33333333333333,0.03163840770721436,1.217487096786499,"[84.22811889648438, 82.80361938476562, 86.3183822631836, 86.78829956054688, 84.82650756835938, 84.75057220458984, 87.75078582763672, 87.66979217529297, 88.85054016113281, 98.28717803955078]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,78
VTBR,6,amazon/chronos-t5-base,3.5188436039996245,2.105347229966221,77.77777777777779,0.09832053184509278,1.3022491931915283,"[82.35638427734375, 83.42620086669922, 86.3183822631836, 85.54846954345703, 84.82650756835938, 85.36918640136719, 87.13282012939453, 87.66979217529297, 88.23351287841797, 100.14166259765625]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,79
VTBR,6,amazon/chronos-t5-large,3.6356875024932727,2.044902540554456,33.33333333333333,0.31669933795928956,1.5024359226226807,"[82.98029327392578, 82.80361938476562, 85.6973876953125, 86.16838073730469, 85.4456787109375, 85.36918640136719, 88.36874389648438, 88.90458679199219, 87.61649322509766, 97.66902160644531]","[83.3, 85.39, 86.32, 85.4, 85.52, 87.24, 87.84, 87.93, 98.55, 97.3]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,80
X5,1,amazon/chronos-t5-tiny,56.317764286385184,1.8712592913540846,66.66666666666666,0.014973258972167969,1.2819786071777344,"[2276.393798828125, 2211.41552734375, 2193.709716796875, 2350.370361328125, 2350.55712890625, 2319.726318359375, 2257.770263671875, 2258.298095703125, 2307.447509765625, 2374.618896484375]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",1,['close'],10,10,chronos-t5-tiny,81
X5,1,amazon/chronos-t5-mini,54.193224803828834,1.7511523019255837,55.55555555555556,0.015987491607666014,1.2029955387115479,"[2260.6943359375, 2227.09912109375, 2225.04833984375, 2287.69384765625, 2287.875732421875, 2319.726318359375, 2257.770263671875, 2258.298095703125, 2276.0537109375, 2406.07080078125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",1,['close'],10,10,chronos-t5-mini,82
X5,1,amazon/chronos-t5-small,57.04398668897736,1.8097058418998087,44.44444444444444,0.02963910102844238,1.1852607727050781,"[2260.6943359375, 2258.467041015625, 2209.37890625, 2287.69384765625, 2303.546142578125, 2319.726318359375, 2289.128173828125, 2289.663330078125, 2276.0537109375, 2390.344970703125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",1,['close'],10,10,chronos-t5-small,83
X5,1,amazon/chronos-t5-base,61.03036863400632,2.000102404796248,33.33333333333333,0.08548369407653808,1.3339707851409912,"[2276.393798828125, 2227.09912109375, 2209.37890625, 2319.031982421875, 2287.875732421875, 2319.726318359375, 2273.44921875, 2273.980712890625, 2260.356689453125, 2406.07080078125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",1,['close'],10,10,chronos-t5-base,84
X5,1,amazon/chronos-t5-large,50.110265361344574,1.689646250023737,55.55555555555556,0.31046276092529296,1.5247671604156494,"[2276.393798828125, 2227.09912109375, 2209.37890625, 2287.69384765625, 2287.875732421875, 2304.052490234375, 2257.770263671875, 2258.298095703125, 2307.447509765625, 2406.07080078125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",1,['close'],10,10,chronos-t5-large,85
X5,6,amazon/chronos-t5-tiny,64.86029251665477,2.1975686850386986,33.33333333333333,0.01383812427520752,1.1693801879882812,"[2244.994873046875, 2211.41552734375, 2193.709716796875, 2319.031982421875, 2303.546142578125, 2335.400146484375, 2289.128173828125, 2242.615234375, 2291.750732421875, 2468.974609375]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,86
X5,6,amazon/chronos-t5-mini,58.48418863533325,1.9313860966575551,44.44444444444444,0.017464470863342286,1.1943559646606445,"[2260.6943359375, 2227.09912109375, 2209.37890625, 2303.363037109375, 2303.546142578125, 2319.726318359375, 2273.44921875, 2242.615234375, 2276.0537109375, 2421.796875]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,87
X5,6,amazon/chronos-t5-small,60.988561763520245,1.9402375052631093,44.44444444444444,0.028028297424316406,1.186305284500122,"[2244.994873046875, 2258.467041015625, 2209.37890625, 2303.363037109375, 2319.216552734375, 2288.378662109375, 2273.44921875, 2242.615234375, 2276.0537109375, 2453.248779296875]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,88
